,lattitude,longitude,elevation
1335,40.2486,-105.5853,3440.777099609375
1336,40.2486,-105.5836,3366.885498046875
1337,40.2486,-105.5818,3313.91455078125
1338,40.2486,-105.58,3268.462890625
1339,40.2486,-105.5783,3233.3916015625
1340,40.2486,-105.5765,3203.4453125
1341,40.2486,-105.5747,3199.6474609375
1342,40.2486,-105.5729,3173.06103515625
1343,40.2486,-105.5712,3131.835205078125
1344,40.2486,-105.5694,3070.03515625
1345,40.2486,-105.5676,3023.074462890625
1346,40.2486,-105.5659,2995.47705078125
1347,40.2486,-105.5641,2927.982421875
1348,40.2486,-105.5623,2870.796142578125
1349,40.2486,-105.5606,2838.089599609375
1350,40.2494,-105.6473,3962.290771484375
1351,40.2494,-105.6455,3973.883544921875
1352,40.2494,-105.6437,3977.659912109375
1353,40.2494,-105.642,3977.40771484375
1354,40.2494,-105.6402,3983.62890625
1355,40.2494,-105.6384,3945.3427734375
1356,40.2494,-105.6367,3854.099853515625
1357,40.2494,-105.6349,3799.2978515625
1358,40.2494,-105.6331,3770.61328125
1359,40.2494,-105.6313,3845.782958984375
1360,40.2494,-105.6296,3920.9326171875
1361,40.2494,-105.6278,3997.089111328125
1362,40.2494,-105.626,4069.314697265625
1363,40.2494,-105.6243,3907.9345703125
1364,40.2494,-105.6225,3767.39697265625
1365,40.2494,-105.6207,3722.342529296875
1366,40.2494,-105.619,3707.137939453125
1367,40.2494,-105.6172,3810.7451171875
1368,40.2494,-105.6154,3885.03515625
1369,40.2494,-105.6136,3973.89013671875
1370,40.2494,-105.6119,4045.059814453125
1371,40.2494,-105.6101,4090.89892578125
1372,40.2494,-105.6083,4120.5419921875
1373,40.2494,-105.6066,4159.47802734375
1374,40.2494,-105.6048,4154.5205078125
1375,40.2494,-105.603,4144.53173828125
1376,40.2494,-105.6013,4161.80224609375
1377,40.2494,-105.5995,4112.27392578125
1378,40.2494,-105.5977,4013.699462890625
1379,40.2494,-105.596,3924.37939453125
1380,40.2494,-105.5942,3837.5498046875
1381,40.2494,-105.5924,3755.513916015625
1382,40.2494,-105.5906,3670.3056640625
1383,40.2494,-105.5889,3609.9013671875
1384,40.2494,-105.5871,3546.781494140625
1385,40.2494,-105.5853,3456.69482421875
1386,40.2494,-105.5836,3394.445556640625
1387,40.2494,-105.5818,3345.18115234375
1388,40.2494,-105.58,3305.76416015625
1389,40.2494,-105.5783,3279.79833984375
1390,40.2494,-105.5765,3252.267578125
1391,40.2494,-105.5747,3230.786865234375
1392,40.2494,-105.5729,3172.004638671875
1393,40.2494,-105.5712,3121.684814453125
1394,40.2494,-105.5694,3074.5673828125
1395,40.2494,-105.5676,3038.174560546875
1396,40.2494,-105.5659,3002.79443359375
1397,40.2494,-105.5641,2931.330078125
1398,40.2494,-105.5623,2870.066162109375
1399,40.2494,-105.5606,2829.543701171875
1400,40.2502,-105.6473,3983.369873046875
1401,40.2502,-105.6455,4040.3056640625
1402,40.2502,-105.6437,3988.877197265625
1403,40.2502,-105.642,3960.822998046875
1404,40.2502,-105.6402,3891.00439453125
1405,40.2502,-105.6384,3801.48291015625
1406,40.2502,-105.6367,3638.783203125
1407,40.2502,-105.6349,3652.240478515625
1408,40.2502,-105.6331,3678.630859375
1409,40.2502,-105.6313,3767.103271484375
1410,40.2502,-105.6296,3857.815673828125
1411,40.2502,-105.6278,3985.308349609375
1412,40.2502,-105.626,4053.919677734375
1413,40.2502,-105.6243,3941.36474609375
1414,40.2502,-105.6225,3801.296875
1415,40.2502,-105.6207,3765.256103515625
1416,40.2502,-105.619,3823.76953125
1417,40.2502,-105.6172,3870.3154296875
1418,40.2502,-105.6154,3929.2666015625
1419,40.2502,-105.6136,4003.55224609375
1420,40.2502,-105.6119,4068.40966796875
1421,40.2502,-105.6101,4094.39990234375
1422,40.2502,-105.6083,4105.3056640625
1423,40.2502,-105.6066,4100.39990234375
1424,40.2502,-105.6048,4076.582763671875
1425,40.2502,-105.603,4057.829833984375
1426,40.2502,-105.6013,4067.668701171875
1427,40.2502,-105.5995,4109.5810546875
1428,40.2502,-105.5977,4036.61083984375
1429,40.2502,-105.596,3953.650634765625
1430,40.2502,-105.5942,3864.604248046875
1431,40.2502,-105.5924,3775.895751953125
1432,40.2502,-105.5906,3702.50439453125
1433,40.2502,-105.5889,3651.132080078125
1434,40.2502,-105.5871,3565.032470703125
1435,40.2502,-105.5853,3477.0546875
1436,40.2502,-105.5836,3423.611083984375
1437,40.2502,-105.5818,3387.916259765625
1438,40.2502,-105.58,3351.2158203125
1439,40.2502,-105.5783,3328.059326171875
1440,40.2502,-105.5765,3300.006591796875
1441,40.2502,-105.5747,3249.759521484375
1442,40.2502,-105.5729,3177.141357421875
1443,40.2502,-105.5712,3116.149169921875
1444,40.2502,-105.5694,3067.370361328125
1445,40.2502,-105.5676,3041.277587890625
1446,40.2502,-105.5659,3009.460693359375
1447,40.2502,-105.5641,2936.859130859375
1448,40.2502,-105.5623,2874.743896484375
1449,40.2502,-105.5606,2828.447509765625
1450,40.251,-105.6473,3994.441162109375
1451,40.251,-105.6455,3985.32470703125
1452,40.251,-105.6437,3914.95263671875
1453,40.251,-105.642,3910.572265625
1454,40.251,-105.6402,3823.271484375
1455,40.251,-105.6384,3683.713134765625
1456,40.251,-105.6367,3606.394287109375
1457,40.251,-105.6349,3614.111328125
1458,40.251,-105.6331,3627.998779296875
1459,40.251,-105.6313,3644.705078125
1460,40.251,-105.6296,3778.2724609375
1461,40.251,-105.6278,3920.2744140625
1462,40.251,-105.626,3957.90625
1463,40.251,-105.6243,3963.209228515625
1464,40.251,-105.6225,3862.07421875
1465,40.251,-105.6207,3844.958740234375
1466,40.251,-105.619,3940.113037109375
1467,40.251,-105.6172,3949.361572265625
1468,40.251,-105.6154,3968.679931640625
1469,40.251,-105.6136,4077.474609375
1470,40.251,-105.6119,4093.756591796875
1471,40.251,-105.6101,4097.86669921875
1472,40.251,-105.6083,4091.82421875
1473,40.251,-105.6066,4053.57861328125
1474,40.251,-105.6048,3993.95263671875
1475,40.251,-105.603,3989.42626953125
1476,40.251,-105.6013,3931.79052734375
1477,40.251,-105.5995,4002.91015625
1478,40.251,-105.5977,4045.503173828125
1479,40.251,-105.596,3983.991455078125
1480,40.251,-105.5942,3889.233154296875
1481,40.251,-105.5924,3799.435546875
1482,40.251,-105.5906,3734.092529296875
1483,40.251,-105.5889,3672.19189453125
1484,40.251,-105.5871,3584.031982421875
1485,40.251,-105.5853,3516.40576171875
1486,40.251,-105.5836,3468.451904296875
1487,40.251,-105.5818,3433.79541015625
1488,40.251,-105.58,3397.72509765625
1489,40.251,-105.5783,3380.7587890625
1490,40.251,-105.5765,3341.0009765625
1491,40.251,-105.5747,3261.03271484375
1492,40.251,-105.5729,3188.82275390625
1493,40.251,-105.5712,3115.027099609375
1494,40.251,-105.5694,3059.978271484375
1495,40.251,-105.5676,3020.284423828125
1496,40.251,-105.5659,2981.20556640625
1497,40.251,-105.5641,2935.13134765625
1498,40.251,-105.5623,2875.1162109375
1499,40.251,-105.5606,2827.608154296875
1500,40.2518,-105.6473,3975.70458984375
1501,40.2518,-105.6455,3854.952880859375
1502,40.2518,-105.6437,3714.11279296875
1503,40.2518,-105.642,3803.852783203125
1504,40.2518,-105.6402,3741.2099609375
1505,40.2518,-105.6384,3651.606201171875
1506,40.2518,-105.6367,3586.277099609375
1507,40.2518,-105.6349,3556.17529296875
1508,40.2518,-105.6331,3572.962158203125
1509,40.2518,-105.6313,3589.591552734375
1510,40.2518,-105.6296,3678.521728515625
1511,40.2518,-105.6278,3826.026611328125
1512,40.2518,-105.626,3895.156005859375
1513,40.2518,-105.6243,3975.076171875
1514,40.2518,-105.6225,3934.98388671875
1515,40.2518,-105.6207,3967.113037109375
1516,40.2518,-105.619,4033.67578125
1517,40.2518,-105.6172,4035.982666015625
1518,40.2518,-105.6154,4036.526611328125
1519,40.2518,-105.6136,4137.3994140625
1520,40.2518,-105.6119,4114.1171875
1521,40.2518,-105.6101,4099.44189453125
1522,40.2518,-105.6083,4086.3154296875
1523,40.2518,-105.6066,3992.64111328125
1524,40.2518,-105.6048,3887.98681640625
1525,40.2518,-105.603,3830.869873046875
1526,40.2518,-105.6013,3842.906494140625
1527,40.2518,-105.5995,3890.707763671875
1528,40.2518,-105.5977,3941.497802734375
1529,40.2518,-105.596,4005.635498046875
1530,40.2518,-105.5942,3908.55322265625
1531,40.2518,-105.5924,3826.38330078125
1532,40.2518,-105.5906,3766.488037109375
1533,40.2518,-105.5889,3692.16796875
1534,40.2518,-105.5871,3613.572265625
1535,40.2518,-105.5853,3560.48046875
1536,40.2518,-105.5836,3520.506103515625
1537,40.2518,-105.5818,3485.84716796875
1538,40.2518,-105.58,3445.253662109375
1539,40.2518,-105.5783,3426.6337890625
1540,40.2518,-105.5765,3367.337646484375
1541,40.2518,-105.5747,3277.217041015625
1542,40.2518,-105.5729,3200.3173828125
1543,40.2518,-105.5712,3121.061279296875
1544,40.2518,-105.5694,3056.999755859375
1545,40.2518,-105.5676,3012.560791015625
1546,40.2518,-105.5659,2955.865966796875
1547,40.2518,-105.5641,2918.6533203125
1548,40.2518,-105.5623,2880.7724609375
1549,40.2518,-105.5606,2826.521240234375
1550,40.2526,-105.6473,3907.827880859375
1551,40.2526,-105.6455,3753.636474609375
1552,40.2526,-105.6437,3685.174072265625
1553,40.2526,-105.642,3758.69189453125
1554,40.2526,-105.6402,3724.455078125
1555,40.2526,-105.6384,3621.638427734375
1556,40.2526,-105.6367,3574.975830078125
1557,40.2526,-105.6349,3539.5849609375
1558,40.2526,-105.6331,3547.375732421875
1559,40.2526,-105.6313,3571.752197265625
1560,40.2526,-105.6296,3649.44287109375
1561,40.2526,-105.6278,3765.52099609375
1562,40.2526,-105.626,3859.49560546875
1563,40.2526,-105.6243,3977.395751953125
1564,40.2526,-105.6225,3999.398681640625
1565,40.2526,-105.6207,4046.72509765625
1566,40.2526,-105.619,4087.25830078125
1567,40.2526,-105.6172,4129.91650390625
1568,40.2526,-105.6154,4086.51123046875
1569,40.2526,-105.6136,4191.57666015625
1570,40.2526,-105.6119,4146.3935546875
1571,40.2526,-105.6101,4116.59521484375
1572,40.2526,-105.6083,4094.022216796875
1573,40.2526,-105.6066,3988.629150390625
1574,40.2526,-105.6048,3853.14404296875
1575,40.2526,-105.603,3790.64501953125
1576,40.2526,-105.6013,3778.129150390625
1577,40.2526,-105.5995,3805.666259765625
1578,40.2526,-105.5977,3851.21142578125
1579,40.2526,-105.596,3981.658447265625
1580,40.2526,-105.5942,3931.12451171875
1581,40.2526,-105.5924,3859.53076171875
1582,40.2526,-105.5906,3796.773193359375
1583,40.2526,-105.5889,3731.2734375
1584,40.2526,-105.5871,3666.366943359375
1585,40.2526,-105.5853,3612.025146484375
1586,40.2526,-105.5836,3568.21142578125
1587,40.2526,-105.5818,3531.84228515625
1588,40.2526,-105.58,3491.78369140625
1589,40.2526,-105.5783,3456.9326171875
1590,40.2526,-105.5765,3389.4501953125
1591,40.2526,-105.5747,3296.667236328125
1592,40.2526,-105.5729,3212.39892578125
1593,40.2526,-105.5712,3137.651123046875
1594,40.2526,-105.5694,3063.813232421875
1595,40.2526,-105.5676,3007.13232421875
1596,40.2526,-105.5659,2950.6015625
1597,40.2526,-105.5641,2899.5595703125
1598,40.2526,-105.5623,2868.498291015625
1599,40.2526,-105.5606,2834.148681640625
1600,40.2534,-105.6473,3827.479248046875
1601,40.2534,-105.6455,3681.904541015625
1602,40.2534,-105.6437,3648.855224609375
1603,40.2534,-105.642,3719.449462890625
1604,40.2534,-105.6402,3732.73046875
1605,40.2534,-105.6384,3632.004150390625
1606,40.2534,-105.6367,3589.8955078125
1607,40.2534,-105.6349,3538.727783203125
1608,40.2534,-105.6331,3547.125244140625
1609,40.2534,-105.6313,3572.952880859375
1610,40.2534,-105.6296,3631.548828125
1611,40.2534,-105.6278,3733.54150390625
1612,40.2534,-105.626,3831.052490234375
1613,40.2534,-105.6243,3948.8515625
1614,40.2534,-105.6225,4048.24609375
1615,40.2534,-105.6207,4108.21533203125
1616,40.2534,-105.619,4138.1240234375
1617,40.2534,-105.6172,4185.9736328125
1618,40.2534,-105.6154,4182.35791015625
1619,40.2534,-105.6136,4236.7451171875
1620,40.2534,-105.6119,4194.048828125
1621,40.2534,-105.6101,4077.765380859375
1622,40.2534,-105.6083,4003.690673828125
1623,40.2534,-105.6066,3960.765869140625
1624,40.2534,-105.6048,3825.0634765625
1625,40.2534,-105.603,3756.87646484375
1626,40.2534,-105.6013,3739.18212890625
1627,40.2534,-105.5995,3760.09765625
1628,40.2534,-105.5977,3795.7861328125
1629,40.2534,-105.596,3872.792724609375
1630,40.2534,-105.5942,3948.6328125
1631,40.2534,-105.5924,3892.020263671875
1632,40.2534,-105.5906,3838.09716796875
1633,40.2534,-105.5889,3775.4697265625
1634,40.2534,-105.5871,3718.4033203125
1635,40.2534,-105.5853,3664.487548828125
1636,40.2534,-105.5836,3621.008544921875
1637,40.2534,-105.5818,3577.56982421875
1638,40.2534,-105.58,3504.88916015625
1639,40.2534,-105.5783,3454.787353515625
1640,40.2534,-105.5765,3390.712646484375
1641,40.2534,-105.5747,3306.350341796875
1642,40.2534,-105.5729,3225.181640625
1643,40.2534,-105.5712,3149.673583984375
1644,40.2534,-105.5694,3077.396728515625
1645,40.2534,-105.5676,3015.146728515625
1646,40.2534,-105.5659,2964.621826171875
1647,40.2534,-105.5641,2903.6591796875
1648,40.2534,-105.5623,2857.741455078125
1649,40.2534,-105.5606,2832.125244140625
1650,40.2542,-105.6473,3694.666748046875
1651,40.2542,-105.6455,3647.39404296875
1652,40.2542,-105.6437,3626.813232421875
1653,40.2542,-105.642,3663.162353515625
1654,40.2542,-105.6402,3732.534912109375
1655,40.2542,-105.6384,3677.83642578125
1656,40.2542,-105.6367,3608.142578125
1657,40.2542,-105.6349,3549.333984375
1658,40.2542,-105.6331,3526.131591796875
1659,40.2542,-105.6313,3557.147705078125
1660,40.2542,-105.6296,3609.74560546875
1661,40.2542,-105.6278,3711.633056640625
1662,40.2542,-105.626,3799.590576171875
1663,40.2542,-105.6243,3919.924560546875
1664,40.2542,-105.6225,4022.7900390625
1665,40.2542,-105.6207,4135.123046875
1666,40.2542,-105.619,4193.37255859375
1667,40.2542,-105.6172,4274.4951171875
1668,40.2542,-105.6154,4282.8974609375
1669,40.2542,-105.6136,4194.18017578125
1670,40.2542,-105.6119,4119.90087890625
1671,40.2542,-105.6101,3986.361572265625
1672,40.2542,-105.6083,3956.047607421875
1673,40.2542,-105.6066,3922.080810546875
1674,40.2542,-105.6048,3838.2373046875
1675,40.2542,-105.603,3721.78759765625
1676,40.2542,-105.6013,3709.837158203125
1677,40.2542,-105.5995,3739.2177734375
1678,40.2542,-105.5977,3760.66259765625
1679,40.2542,-105.596,3845.120849609375
1680,40.2542,-105.5942,3939.59814453125
1681,40.2542,-105.5924,3905.614013671875
1682,40.2542,-105.5906,3861.11865234375
1683,40.2542,-105.5889,3820.244140625
1684,40.2542,-105.5871,3762.5185546875
1685,40.2542,-105.5853,3712.758056640625
1686,40.2542,-105.5836,3655.093017578125
1687,40.2542,-105.5818,3557.143798828125
1688,40.2542,-105.58,3479.22509765625
1689,40.2542,-105.5783,3419.17724609375
1690,40.2542,-105.5765,3372.114501953125
1691,40.2542,-105.5747,3308.843505859375
1692,40.2542,-105.5729,3236.2880859375
1693,40.2542,-105.5712,3163.323486328125
1694,40.2542,-105.5694,3092.09912109375
1695,40.2542,-105.5676,3041.13916015625
1696,40.2542,-105.5659,2986.072998046875
1697,40.2542,-105.5641,2924.0517578125
1698,40.2542,-105.5623,2870.64404296875
1699,40.2542,-105.5606,2830.367919921875
1700,40.255,-105.6473,3643.84814453125
1701,40.255,-105.6455,3624.981201171875
1702,40.255,-105.6437,3594.259765625
1703,40.255,-105.642,3596.37255859375
1704,40.255,-105.6402,3723.110107421875
1705,40.255,-105.6384,3726.6513671875
1706,40.255,-105.6367,3611.19189453125
1707,40.255,-105.6349,3567.5166015625
1708,40.255,-105.6331,3525.264404296875
1709,40.255,-105.6313,3550.268310546875
1710,40.255,-105.6296,3580.771484375
1711,40.255,-105.6278,3671.52734375
1712,40.255,-105.626,3784.27880859375
1713,40.255,-105.6243,3890.9453125
1714,40.255,-105.6225,4002.595458984375
1715,40.255,-105.6207,4108.42236328125
1716,40.255,-105.619,4186.5810546875
1717,40.255,-105.6172,4320.0634765625
1718,40.255,-105.6154,4338.83740234375
1719,40.255,-105.6136,4194.57373046875
1720,40.255,-105.6119,3971.226318359375
1721,40.255,-105.6101,3887.150146484375
1722,40.255,-105.6083,3844.375244140625
1723,40.255,-105.6066,3842.6015625
1724,40.255,-105.6048,3856.864990234375
1725,40.255,-105.603,3702.450927734375
1726,40.255,-105.6013,3684.673095703125
1727,40.255,-105.5995,3713.017822265625
1728,40.255,-105.5977,3741.016845703125
1729,40.255,-105.596,3804.84375
1730,40.255,-105.5942,3901.33349609375
1731,40.255,-105.5924,3859.473388671875
1732,40.255,-105.5906,3821.606201171875
1733,40.255,-105.5889,3802.454833984375
1734,40.255,-105.5871,3754.754150390625
1735,40.255,-105.5853,3708.179443359375
1736,40.255,-105.5836,3633.3154296875
1737,40.255,-105.5818,3538.798828125
1738,40.255,-105.58,3454.74365234375
1739,40.255,-105.5783,3392.45849609375
1740,40.255,-105.5765,3348.988525390625
1741,40.255,-105.5747,3313.740234375
1742,40.255,-105.5729,3249.999267578125
1743,40.255,-105.5712,3180.52099609375
1744,40.255,-105.5694,3111.141845703125
1745,40.255,-105.5676,3060.321044921875
1746,40.255,-105.5659,3018.89697265625
1747,40.255,-105.5641,2953.723876953125
1748,40.255,-105.5623,2888.893310546875
1749,40.255,-105.5606,2839.878173828125
1750,40.2558,-105.6473,3616.603271484375
1751,40.2558,-105.6455,3586.2822265625
1752,40.2558,-105.6437,3568.1103515625
1753,40.2558,-105.642,3568.638916015625
1754,40.2558,-105.6402,3686.515380859375
1755,40.2558,-105.6384,3713.55810546875
1756,40.2558,-105.6367,3602.758056640625
1757,40.2558,-105.6349,3572.60888671875
1758,40.2558,-105.6331,3522.300537109375
1759,40.2558,-105.6313,3523.74853515625
1760,40.2558,-105.6296,3561.641845703125
1761,40.2558,-105.6278,3632.109375
1762,40.2558,-105.626,3759.837646484375
1763,40.2558,-105.6243,3867.49560546875
1764,40.2558,-105.6225,3962.54150390625
1765,40.2558,-105.6207,4076.355712890625
1766,40.2558,-105.619,4160.8046875
1767,40.2558,-105.6172,4314.36767578125
1768,40.2558,-105.6154,4278.43701171875
1769,40.2558,-105.6136,3913.251220703125
1770,40.2558,-105.6119,3772.264404296875
1771,40.2558,-105.6101,3758.5556640625
1772,40.2558,-105.6083,3730.897705078125
1773,40.2558,-105.6066,3766.74365234375
1774,40.2558,-105.6048,3785.943603515625
1775,40.2558,-105.603,3679.80224609375
1776,40.2558,-105.6013,3654.228271484375
1777,40.2558,-105.5995,3697.455322265625
1778,40.2558,-105.5977,3736.478271484375
1779,40.2558,-105.596,3779.843994140625
1780,40.2558,-105.5942,3851.5517578125
1781,40.2558,-105.5924,3810.767333984375
1782,40.2558,-105.5906,3772.833740234375
1783,40.2558,-105.5889,3748.942626953125
1784,40.2558,-105.5871,3708.33056640625
1785,40.2558,-105.5853,3663.2001953125
1786,40.2558,-105.5836,3600.933837890625
1787,40.2558,-105.5818,3517.7021484375
1788,40.2558,-105.58,3440.126220703125
1789,40.2558,-105.5783,3377.4462890625
1790,40.2558,-105.5765,3324.783447265625
1791,40.2558,-105.5747,3309.427734375
1792,40.2558,-105.5729,3264.305419921875
1793,40.2558,-105.5712,3207.193115234375
1794,40.2558,-105.5694,3138.755859375
1795,40.2558,-105.5676,3083.771728515625
1796,40.2558,-105.5659,3047.03857421875
1797,40.2558,-105.5641,2979.65771484375
1798,40.2558,-105.5623,2906.961669921875
1799,40.2558,-105.5606,2857.749267578125
1800,40.2566,-105.6473,3599.514404296875
1801,40.2566,-105.6455,3579.042724609375
1802,40.2566,-105.6437,3529.419677734375
1803,40.2566,-105.642,3551.396484375
1804,40.2566,-105.6402,3634.579345703125
1805,40.2566,-105.6384,3680.90185546875
1806,40.2566,-105.6367,3558.28759765625
1807,40.2566,-105.6349,3546.70361328125
1808,40.2566,-105.6331,3488.815185546875
1809,40.2566,-105.6313,3498.070556640625
1810,40.2566,-105.6296,3531.333251953125
1811,40.2566,-105.6278,3601.7998046875
1812,40.2566,-105.626,3754.15478515625
1813,40.2566,-105.6243,3838.854248046875
1814,40.2566,-105.6225,3945.602294921875
1815,40.2566,-105.6207,4026.046875
1816,40.2566,-105.619,4160.76123046875
1817,40.2566,-105.6172,4244.7392578125
1818,40.2566,-105.6154,4027.876953125
1819,40.2566,-105.6136,3826.03955078125
1820,40.2566,-105.6119,3735.3974609375
1821,40.2566,-105.6101,3706.965576171875
1822,40.2566,-105.6083,3661.238037109375
1823,40.2566,-105.6066,3695.656494140625
1824,40.2566,-105.6048,3720.51953125
1825,40.2566,-105.603,3655.78369140625
1826,40.2566,-105.6013,3619.623291015625
1827,40.2566,-105.5995,3675.38623046875
1828,40.2566,-105.5977,3716.250244140625
1829,40.2566,-105.596,3749.579833984375
1830,40.2566,-105.5942,3784.687744140625
1831,40.2566,-105.5924,3762.923095703125
1832,40.2566,-105.5906,3720.761962890625
1833,40.2566,-105.5889,3694.145751953125
1834,40.2566,-105.5871,3663.94482421875
1835,40.2566,-105.5853,3621.293212890625
1836,40.2566,-105.5836,3567.937744140625
1837,40.2566,-105.5818,3503.349609375
1838,40.2566,-105.58,3426.6279296875
1839,40.2566,-105.5783,3353.992431640625
1840,40.2566,-105.5765,3301.084716796875
1841,40.2566,-105.5747,3287.6376953125
1842,40.2566,-105.5729,3266.054931640625
1843,40.2566,-105.5712,3227.870361328125
1844,40.2566,-105.5694,3174.5078125
1845,40.2566,-105.5676,3106.205322265625
1846,40.2566,-105.5659,3069.561767578125
1847,40.2566,-105.5641,2993.13232421875
1848,40.2566,-105.5623,2918.518798828125
1849,40.2566,-105.5606,2889.123046875
1850,40.2574,-105.6473,3622.916748046875
1851,40.2574,-105.6455,3593.685302734375
1852,40.2574,-105.6437,3524.76416015625
1853,40.2574,-105.642,3533.535888671875
1854,40.2574,-105.6402,3569.35302734375
1855,40.2574,-105.6384,3592.657958984375
1856,40.2574,-105.6367,3519.081787109375
1857,40.2574,-105.6349,3499.88720703125
1858,40.2574,-105.6331,3467.632568359375
1859,40.2574,-105.6313,3482.181884765625
1860,40.2574,-105.6296,3524.32177734375
1861,40.2574,-105.6278,3600.438720703125
1862,40.2574,-105.626,3727.056884765625
1863,40.2574,-105.6243,3829.22412109375
1864,40.2574,-105.6225,3909.857666015625
1865,40.2574,-105.6207,4014.46923828125
1866,40.2574,-105.619,4133.455078125
1867,40.2574,-105.6172,4157.7041015625
1868,40.2574,-105.6154,3954.244384765625
1869,40.2574,-105.6136,3795.898193359375
1870,40.2574,-105.6119,3737.98388671875
1871,40.2574,-105.6101,3694.517578125
1872,40.2574,-105.6083,3617.69287109375
1873,40.2574,-105.6066,3639.657958984375
1874,40.2574,-105.6048,3652.1025390625
1875,40.2574,-105.603,3605.3427734375
1876,40.2574,-105.6013,3573.320068359375
1877,40.2574,-105.5995,3629.474365234375
1878,40.2574,-105.5977,3681.325927734375
1879,40.2574,-105.596,3715.27685546875
1880,40.2574,-105.5942,3699.042236328125
1881,40.2574,-105.5924,3713.5234375
1882,40.2574,-105.5906,3674.583740234375
1883,40.2574,-105.5889,3645.874755859375
1884,40.2574,-105.5871,3612.227294921875
1885,40.2574,-105.5853,3578.334716796875
1886,40.2574,-105.5836,3543.981201171875
1887,40.2574,-105.5818,3488.295654296875
1888,40.2574,-105.58,3412.599609375
1889,40.2574,-105.5783,3346.699951171875
1890,40.2574,-105.5765,3292.169189453125
1891,40.2574,-105.5747,3277.671630859375
1892,40.2574,-105.5729,3248.498779296875
1893,40.2574,-105.5712,3230.32763671875
1894,40.2574,-105.5694,3174.593505859375
1895,40.2574,-105.5676,3115.19775390625
1896,40.2574,-105.5659,3069.218505859375
1897,40.2574,-105.5641,2997.31103515625
1898,40.2574,-105.5623,2923.052001953125
1899,40.2574,-105.5606,2899.92138671875
1900,40.2582,-105.6473,3643.009765625
1901,40.2582,-105.6455,3609.914306640625
1902,40.2582,-105.6437,3538.101806640625
1903,40.2582,-105.642,3531.39697265625
1904,40.2582,-105.6402,3538.271240234375
1905,40.2582,-105.6384,3519.69970703125
1906,40.2582,-105.6367,3481.343017578125
1907,40.2582,-105.6349,3462.129638671875
1908,40.2582,-105.6331,3456.1328125
1909,40.2582,-105.6313,3483.83154296875
1910,40.2582,-105.6296,3537.277587890625
1911,40.2582,-105.6278,3618.988037109375
1912,40.2582,-105.626,3715.8271484375
1913,40.2582,-105.6243,3787.758056640625
1914,40.2582,-105.6225,3897.0927734375
1915,40.2582,-105.6207,4018.22900390625
1916,40.2582,-105.619,4092.20068359375
1917,40.2582,-105.6172,4057.427978515625
1918,40.2582,-105.6154,3970.109130859375
1919,40.2582,-105.6136,3777.1044921875
1920,40.2582,-105.6119,3741.811767578125
1921,40.2582,-105.6101,3679.591552734375
1922,40.2582,-105.6083,3627.404296875
1923,40.2582,-105.6066,3600.718994140625
1924,40.2582,-105.6048,3600.010986328125
1925,40.2582,-105.603,3599.537109375
1926,40.2582,-105.6013,3557.591064453125
1927,40.2582,-105.5995,3572.155517578125
1928,40.2582,-105.5977,3627.134521484375
1929,40.2582,-105.596,3604.495361328125
1930,40.2582,-105.5942,3618.8056640625
1931,40.2582,-105.5924,3641.8564453125
1932,40.2582,-105.5906,3618.055419921875
1933,40.2582,-105.5889,3593.599365234375
1934,40.2582,-105.5871,3564.963134765625
1935,40.2582,-105.5853,3539.08447265625
1936,40.2582,-105.5836,3516.720458984375
1937,40.2582,-105.5818,3473.347900390625
1938,40.2582,-105.58,3404.8720703125
1939,40.2582,-105.5783,3344.86328125
1940,40.2582,-105.5765,3290.237548828125
1941,40.2582,-105.5747,3269.454345703125
1942,40.2582,-105.5729,3235.1220703125
1943,40.2582,-105.5712,3212.40478515625
1944,40.2582,-105.5694,3172.14501953125
1945,40.2582,-105.5676,3115.908203125
1946,40.2582,-105.5659,3061.76611328125
1947,40.2582,-105.5641,2986.915283203125
1948,40.2582,-105.5623,2926.574951171875
1949,40.2582,-105.5606,2900.23193359375
1950,40.259,-105.6473,3626.945068359375
1951,40.259,-105.6455,3609.89013671875
1952,40.259,-105.6437,3563.53564453125
1953,40.259,-105.642,3528.432373046875
1954,40.259,-105.6402,3514.90185546875
1955,40.259,-105.6384,3505.048095703125
1956,40.259,-105.6367,3445.63330078125
1957,40.259,-105.6349,3448.20654296875
1958,40.259,-105.6331,3445.67578125
1959,40.259,-105.6313,3477.47021484375
1960,40.259,-105.6296,3537.150146484375
1961,40.259,-105.6278,3621.46240234375
1962,40.259,-105.626,3724.75439453125
1963,40.259,-105.6243,3820.089111328125
1964,40.259,-105.6225,3925.53076171875
1965,40.259,-105.6207,4038.369873046875
1966,40.259,-105.619,4040.04296875
1967,40.259,-105.6172,4007.23876953125
1968,40.259,-105.6154,3996.03759765625
1969,40.259,-105.6136,3792.781005859375
1970,40.259,-105.6119,3751.83984375
1971,40.259,-105.6101,3707.072265625
1972,40.259,-105.6083,3672.9775390625
1973,40.259,-105.6066,3602.727783203125
1974,40.259,-105.6048,3599.503173828125
1975,40.259,-105.603,3599.403564453125
1976,40.259,-105.6013,3554.946044921875
1977,40.259,-105.5995,3533.263916015625
1978,40.259,-105.5977,3523.96337890625
1979,40.259,-105.596,3475.21826171875
1980,40.259,-105.5942,3505.365478515625
1981,40.259,-105.5924,3555.085205078125
1982,40.259,-105.5906,3559.9599609375
1983,40.259,-105.5889,3539.897705078125
